,parents,has_nurs,form,children,housing,finance,social,health,class
12174,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
12175,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
12176,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
12177,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_nonprob,health_recommended,priority
12178,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
12179,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
12180,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,priority
12181,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
12182,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12183,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
12184,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
12185,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
12186,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
12187,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
12188,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
12189,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12190,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
12191,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12192,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
12193,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
12194,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
12195,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
12196,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
12197,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
12198,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12199,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
12200,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12201,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
12202,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
12203,parents_great_pret,has_nurs_very_crit,form_complete,children_2,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
12204,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
12205,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
12206,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
12207,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
12208,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
12209,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12210,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
12211,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
12212,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
12213,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_nonprob,health_recommended,spec_prior
12214,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
12215,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
12216,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12217,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
12218,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12219,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
12220,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
12221,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
12222,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_nonprob,health_recommended,spec_prior
12223,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
12224,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
12225,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12226,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
12227,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12228,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
12229,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
12230,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
12231,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_nonprob,health_recommended,spec_prior
12232,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
12233,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
12234,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12235,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
12236,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12237,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
12238,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
12239,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
12240,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
12241,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
12242,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
12243,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12244,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
12245,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12246,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
12247,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
12248,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
12249,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
12250,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
12251,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
12252,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12253,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
12254,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12255,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
12256,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
12257,parents_great_pret,has_nurs_very_crit,form_complete,children_3,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
12258,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
12259,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
12260,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
12261,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
12262,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
12263,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12264,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
12265,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
12266,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
12267,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_nonprob,health_recommended,spec_prior
12268,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
12269,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
12270,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12271,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
12272,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12273,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
12274,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
12275,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
12276,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_nonprob,health_recommended,spec_prior
12277,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
12278,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
12279,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12280,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
12281,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12282,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
12283,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
12284,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
12285,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_nonprob,health_recommended,spec_prior
12286,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
12287,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
12288,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12289,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
12290,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12291,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
12292,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
12293,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
12294,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
12295,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
12296,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
12297,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12298,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
12299,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12300,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
12301,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
12302,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
12303,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
12304,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
12305,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
12306,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12307,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
12308,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12309,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
12310,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
12311,parents_great_pret,has_nurs_very_crit,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
12312,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
12313,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
12314,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
12315,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
12316,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
12317,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12318,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
12319,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
12320,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
12321,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_recommended,priority
12322,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
12323,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
12324,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,priority
12325,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
12326,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12327,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
12328,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
12329,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
12330,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_recommended,priority
12331,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
12332,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
12333,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,priority
12334,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
12335,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12336,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
12337,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
12338,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
12339,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_recommended,priority
12340,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
12341,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
12342,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,priority
12343,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
12344,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12345,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
12346,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
12347,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
12348,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
12349,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
12350,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
12351,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
12352,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
12353,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12354,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
12355,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
12356,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
12357,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
12358,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
12359,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
12360,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
12361,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
12362,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12363,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
12364,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
12365,parents_great_pret,has_nurs_very_crit,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
12366,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
12367,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
12368,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
12369,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
12370,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
12371,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12372,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
12373,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
12374,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
12375,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_recommended,priority
12376,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
12377,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
12378,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,priority
12379,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
12380,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
12381,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
12382,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
12383,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
12384,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_recommended,priority
12385,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
12386,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
12387,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,priority
12388,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
12389,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
12390,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
12391,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
12392,parents_great_pret,has_nurs_very_crit,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
